1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
,,,,,,,View Your Core Investment Calculation, View Your Per Student Investment Calculation , View Your Additional Investment Calculation ,,,View Your Regionalization Factor,,,,View Your Local Capacity Target Calculation,,,,,,,,,,,,,,,,Additional Calculations for Tier 2 & 3 Step 2 ,,,,,,,,,,,,,,,,,
,,,,,,,Stage 1: Determining Base Adequacy Level,,,,,,,,,Stage 2: Determining Percent of Adequacy,,,,,Determining Distribution Tier,,,,,Stage 3: Determining Tier Funding,,,,,,,,,,,,,Calculating Total State Contribution ,,,,,,,,,,
District ID,District Name,County,Organization Type,,Total ASE,, Core Investment Cost ," Per Student Investment Cost
(Subject to CWI) ", Additional Investments Cost ," Per Student Investment Cost
(Not Subject to CWI) ", Adequacy Target ,"Regionalization Factor
(CWI)"," Final Adequacy Target
(Adjusted for Regionalization Factor) "," Final Adequacy Target Per Student
(Adjusted for Regionalization Factor) ",,Adjusted Local Capacity Target,Adjusted Base Funding Minimum,Final Resources,Final Percent of Adequacy,,Adequacy Funding Gap,Final Adequacy Level ,Tier Assignment,Flag Tier 1,,Tier 1 Funding Gap,Tier 1 Funding,Tier 2 Funding Gap,"Tier 2 Funding
Step 1","Tier 2 Funding
Step 2","Tier 2 Funding 
Step 3",Tier 1 Per Student,Original Tier 2 Per Student,Final Tier 2 Per Student,Tier 3 Per Student,Tier 4 Per Student, Tier 3 Funding , Tier 4 Funding ," Calculated New FY 23 Funding
(Tier Funding)",FY 23 Tier Funding Per Pupil,Gross Base Funding Minimum,Total Gross FY 23 State Contribution,FY 22 EBF Adjustments,Total NET FY 23 State Contribution,,Rep No.,Senator No.,,Per Pupil Gap to Full Funding
4908130002600,ROCKRIDGE C U SCHOOL DIST 300,ROCK ISLAND,Unit,,"  1,045.38 ",,"  6,144,208.31 ","  945,201.23 ","  1,199,800.59 ","  4,946,386.95 ","  13,235,597.08 ",0.9,"  12,406,676.07 ","  11,868.10 ",,"  9,786,386.08 ","  1,333,366.41 ","  11,732,629.43 ",94.6%,,"  674,046.64 ",95%,3,0,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   , $ -   , $ -   , $ -   , $ 19.45 , $ -   ,"  20,332.15 ",  -    ,"  20,332.15 ",  19.44 ,"  1,337,331.45 ","  1,357,663.60 ",,"  1,357,663.60 ",,72,36,,645
5000000000093,SAFE SCH-ST CLAIR ROE,ST CLAIR,Regional,,  54.97 ,,"  331,250.68 ","  49,702.22 ","  100,531.07 ","  298,556.85 ","  780,040.82 ",0.93035,"  746,505.46 ","  13,580.23 ",,"  74,650.54 ","  365,784.54 ","  440,435.08 ",59.0%,,"  306,070.38 ",59%,1,1,,"  105,870.41 ","  31,761.12 ","  179,692.84 ","  11,290.39 ","  11,290.39 ",  -   , $ 577.79 , $ 205.39 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  31,761.12 ",  577.79 ,"  365,784.54 ","  397,545.66 ",,"  397,545.66 ",,113,57,,5568
5008200902600,LEBANON COMM UNIT SCH DIST 9,ST CLAIR,Unit,,  528.29 ,,"  3,208,150.21 ","  477,663.96 ","  885,081.86 ","  2,727,210.78 ","  7,298,106.81 ",0.93035,"  6,979,743.90 ","  13,211.95 ",,"  3,876,029.77 ","  1,736,856.30 ","  5,775,262.35 ",82.7%,,"  1,204,481.55 ",83%,2,0,,  -   ,  -   ,"  255,026.36 ","  16,023.71 ","  16,046.15 ",  -   , $ -   , $ 30.33 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  1,785,473.11 ","  1,785,473.11 ",,"  1,785,473.11 ",,114,57,,2280
5008201902600,MASCOUTAH C U DISTRICT 19,ST CLAIR,Unit,,"  4,059.11 ",,"  23,511,794.46 ","  3,670,125.48 ","  4,412,916.95 ","  19,988,133.08 ","  51,582,969.97 ",0.93035,"  49,382,389.57 ","  12,165.81 ",,"  8,588,164.71 ","  21,379,486.30 ","  30,210,237.01 ",61.2%,,"  19,172,152.56 ",61%,1,1,,"  5,928,642.32 ","  1,778,592.70 ","  10,326,706.56 ","  648,843.48 ","  648,843.48 ",  -   , $ 438.17 , $ 159.85 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  1,778,592.69 ",  438.17 ,"  21,441,372.97 ","  23,219,965.66 ",,"  23,219,965.66 ",,108,54,,4723
5008203000300,ST LIBORY CONS SCH DIST 30,ST CLAIR,Elementary,,  59.12 ,,"  329,178.03 ","  53,454.53 ","  73,499.48 ","  262,584.64 ","  718,716.68 ",0.93035,"  686,947.08 ","  11,619.53 ",,"  449,669.87 ","  270,960.11 ","  734,063.77 ",106.9%,,"  (47,116.69)",107%,4,0,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   , $ -   , $ -   , $ -   , $ -   , $ 0.89 ,  -    ,  52.86 ,  52.85 ,  0.89 ,"  271,066.10 ","  271,118.95 ",,"  271,118.95 ",,116,58,,-797
5008204002600,MARISSA C U SCH DIST 40,ST CLAIR,Unit,,  491.37 ,,"  3,016,708.28 ","  444,282.01 ","  923,947.01 ","  2,595,623.49 ","  6,980,560.79 ",0.93035,"  6,675,149.90 ","  13,584.77 ",,"  1,332,308.93 ","  3,160,839.55 ","  4,846,271.59 ",72.6%,,"  1,828,878.31 ",73%,1,1,,"  38,717.55 ","  11,615.27 ","  935,320.04 ","  58,767.65 ","  58,767.65 ",  -   , $ 23.64 , $ 119.60 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  11,615.26 ",  23.63 ,"  3,271,108.09 ","  3,282,723.35 ",,"  3,282,723.35 ",,116,58,,3722
5008206002600,NEW ATHENS C U SCHOOL DIST 60,ST CLAIR,Unit,,  467.55 ,,"  2,812,829.01 ","  422,744.68 ","  743,733.97 ","  2,420,498.00 ","  6,399,805.66 ",0.93035,"  6,122,646.88 ","  13,095.17 ",,"  2,650,416.47 ","  1,258,169.82 ","  4,316,375.32 ",70.5%,,"  1,806,271.56 ",70%,1,1,,"  164,282.64 ","  49,284.79 ","  653,063.95 ","  41,033.05 ","  41,033.05 ",  -   , $ 105.41 , $ 87.76 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  49,284.79 ",  105.41 ,"  1,295,397.00 ","  1,344,681.79 ",,"  1,344,681.79 ",,116,58,,3863
5008207000400,FREEBURG C C SCHOOL DIST 70,ST CLAIR,Elementary,,  761.38 ,,"  4,344,777.14 ","  688,416.95 ","  1,003,794.91 ","  3,644,015.10 ","  9,681,004.10 ",0.93035,"  9,260,527.81 ","  12,162.81 ",,"  4,938,639.48 ","  1,412,538.45 ","  6,734,073.79 ",72.7%,,"  2,526,454.02 ",73%,1,1,,"  42,939.23 ","  12,881.77 ","  740,895.34 ","  46,551.64 ","  46,551.64 ",  -   , $ 16.92 , $ 61.14 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  12,881.76 ",  16.91 ,"  1,438,907.95 ","  1,451,789.71 ",,"  1,451,789.71 ",,114,57,,3318
5008207701600,FREEBURG COMM H S DIST 77,ST CLAIR,High School,,  705.00 ,,"  4,429,407.99 ","  637,439.85 ","  836,414.06 ","  3,912,680.66 ","  9,815,942.56 ",0.93035,"  9,404,780.36 ","  13,340.11 ",,"  4,326,223.61 ","  1,391,418.43 ","  6,124,894.06 ",65.1%,,"  3,279,886.30 ",65%,1,1,,"  757,685.45 ","  227,305.63 ","  1,355,969.89 ","  85,197.76 ","  85,197.76 ",  -   , $ 322.42 , $ 120.85 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  227,305.63 ",  322.41 ,"  1,405,876.01 ","  1,633,181.64 ",,"  1,633,181.64 ",,114,57,,4652
5008208500200,SHILOH VILLAGE SCHOOL DIST 85,ST CLAIR,Elementary,,  570.79 ,,"  3,277,503.77 ","  516,091.19 ","  776,010.81 ","  2,744,270.25 ","  7,313,876.02 ",0.93035,"  6,995,602.97 ","  12,256.00 ",,"  2,360,736.78 ","  2,150,104.60 ","  4,538,516.71 ",64.9%,,"  2,457,086.26 ",65%,1,1,,"  580,985.48 ","  174,295.64 ","  1,062,664.19 ","  66,768.89 ","  66,768.89 ",  -   , $ 305.36 , $ 116.98 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  174,295.64 ",  305.35 ,"  2,175,315.40 ","  2,349,611.04 ",,"  2,349,611.04 ",,114,57,,4305
5008209000400,O FALLON C C SCHOOL DIST 90,ST CLAIR,Elementary,,"  3,770.50 ",,"  21,436,299.27 ","  3,409,172.98 ","  4,617,425.23 ","  17,925,419.23 ","  47,388,316.71 ",0.93035,"  45,336,225.89 ","  12,023.92 ",,"  19,317,765.85 ","  9,632,916.00 ","  29,211,546.11 ",64.4%,,"  16,124,679.78 ",64%,1,1,,"  3,966,281.27 ","  1,189,884.38 ","  5,969,233.08 ","  375,056.46 ","  375,056.46 ",  -   , $ 315.58 , $ 99.47 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  1,189,884.38 ",  315.57 ,"  9,741,141.34 ","  10,931,025.72 ",,"  10,931,025.72 ",,114,57,,4277
5008210400200,CENTRAL SCHOOL DIST 104,ST CLAIR,Elementary,,  568.38 ,,"  3,405,291.49 ","  513,912.14 ","  1,063,056.33 ","  2,859,309.27 ","  7,841,569.23 ",0.93035,"  7,494,554.82 ","  13,185.81 ",,"  5,583,443.34 ","  738,829.42 ","  6,384,785.81 ",85.2%,,"  1,109,769.01 ",85%,2,0,,  -   ,  -   ,"  91,879.95 ","  5,772.96 ","  17,263.83 ",  -   , $ -   , $ 10.16 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  773,455.95 ","  773,455.95 ",,"  773,455.95 ",,112,56,,1953
5008210500200,PONTIAC-W HOLLIDAY SCH DIST 105,ST CLAIR,Elementary,,  647.21 ,,"  3,858,303.31 ","  585,187.86 ","  1,216,824.81 ","  3,070,977.80 ","  8,731,293.78 ",0.93035,"  8,337,052.77 ","  12,881.52 ",,"  7,442,487.00 ","  676,826.10 ","  8,600,393.28 ",103.2%,,"  (263,340.51)",103%,4,0,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   , $ -   , $ -   , $ -   , $ -   , $ 0.99 ,  -    ,  641.53 ,  641.52 ,  0.99 ,"  676,826.10 ","  677,467.62 ",,"  677,467.62 ",,113,57,,-407
5008211000400,GRANT COMM CONS SCH DIST 110,ST CLAIR,Elementary,,  557.15 ,,"  3,393,089.25 ","  503,758.31 ","  1,182,964.88 ","  2,863,700.51 ","  7,943,512.95 ",0.93035,"  7,589,704.01 ","  13,622.37 ",,"  3,386,158.25 ","  1,783,738.36 ","  5,296,272.12 ",69.8%,,"  2,293,431.89 ",70%,1,1,,"  258,003.40 ","  77,401.02 ","  884,435.71 ","  55,570.51 ","  55,570.51 ",  -   , $ 138.92 , $ 99.74 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  77,401.01 ",  138.92 ,"  1,914,368.26 ","  1,991,769.27 ",,"  1,991,769.27 ",,113,57,,4116
5008211300200,WOLF BRANCH SCH DIST 113,ST CLAIR,Elementary,,  712.75 ,,"  4,055,515.05 ","  644,447.16 ","  866,506.78 ","  3,385,908.37 ","  8,952,377.36 ",0.93035,"  8,564,672.79 ","  12,016.37 ",,"  5,699,789.74 ","  1,244,340.53 ","  6,992,089.88 ",81.6%,,"  1,572,582.91 ",82%,2,0,,  -   ,  -   ,"  239,540.68 ","  15,050.72 ","  21,648.89 ",  -   , $ -   , $ 21.12 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  1,251,899.70 ","  1,251,899.70 ",,"  1,251,899.70 ",,113,57,,2206
5008211500200,WHITESIDE SCHOOL DIST 115,ST CLAIR,Elementary,,"  1,182.15 ",,"  6,997,718.17 ","  1,068,864.56 ","  2,098,473.88 ","  5,894,321.48 ","  16,059,378.09 ",0.93035,"  15,351,381.89 ","  12,985.98 ",,"  6,610,305.04 ","  3,524,870.89 ","  10,275,710.94 ",66.9%,,"  5,075,670.95 ",67%,1,1,,"  958,693.52 ","  287,608.06 ","  1,852,215.33 ","  116,377.65 ","  116,377.65 ",  -   , $ 243.29 , $ 98.45 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  287,608.05 ",  243.29 ,"  3,670,446.54 ","  3,958,054.59 ",,"  3,958,054.59 ",,114,57,,4294
5008211600200,HIGH MOUNT SCHOOL DIST 116,ST CLAIR,Elementary,,  337.54 ,,"  2,058,962.08 ","  305,193.54 ","  727,361.88 ","  1,739,120.57 ","  4,830,638.07 ",0.93035,"  4,615,313.87 ","  13,673.38 ",,"  1,188,654.36 ","  2,252,344.09 ","  3,526,015.21 ",76.4%,,"  1,089,298.66 ",76%,2,0,,  -   ,  -   ,"  478,170.33 ","  30,044.21 ","  30,044.21 ",  -   , $ -   , $ 89.01 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  2,314,570.65 ","  2,314,570.65 ",,"  2,314,570.65 ",,113,57,,3227
5008211800200,BELLEVILLE SCHOOL DIST 118,ST CLAIR,Elementary,,"  3,418.55 ",,"  20,904,256.79 ","  3,090,950.35 ","  7,518,607.95 ","  17,669,826.89 ","  49,183,641.98 ",0.93035,"  46,988,704.76 ","  13,745.21 ",,"  7,934,246.64 ","  22,484,169.85 ","  32,131,532.48 ",68.4%,,"  14,857,172.28 ",68%,1,1,,"  2,255,607.27 ","  676,682.18 ","  7,948,441.73 ","  499,413.30 ","  499,413.30 ",  -   , $ 197.94 , $ 146.09 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  676,682.18 ",  197.94 ,"  23,540,278.16 ","  24,216,960.34 ",,"  24,216,960.34 ",,113,57,,4346
5008211900200,BELLE VALLEY SCHOOL DIST 119,ST CLAIR,Elementary,,  991.65 ,,"  6,038,978.41 ","  896,620.18 ","  2,128,068.18 ","  5,100,996.90 ","  14,164,663.67 ",0.93035,"  13,533,379.27 ","  13,647.33 ",,"  2,127,101.62 ","  6,232,711.00 ","  8,573,741.99 ",63.4%,,"  4,959,637.28 ",63%,1,1,,"  1,330,216.98 ","  399,065.10 ","  2,729,997.80 ","  171,530.13 ","  171,530.13 ",  -   , $ 402.43 , $ 172.97 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  399,065.09 ",  402.42 ,"  6,461,239.06 ","  6,860,304.15 ",,"  6,860,304.15 ",,114,57,,5001
5008213000400,SMITHTON C C SCHOOL DIST 130,ST CLAIR,Elementary,,  559.46 ,,"  3,126,724.98 ","  505,846.94 ","  553,386.43 ","  2,605,183.11 ","  6,791,141.46 ",0.93035,"  6,499,589.46 ","  11,617.61 ",,"  3,039,230.69 ","  1,320,521.98 ","  4,392,434.31 ",67.6%,,"  2,107,155.15 ",68%,1,1,,"  364,076.69 ","  109,223.01 ","  732,758.23 ","  46,040.37 ","  46,040.37 ",  -   , $ 195.23 , $ 82.29 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  109,223.00 ",  195.22 ,"  1,329,179.40 ","  1,438,402.40 ",,"  1,438,402.40 ",,114,57,,3766
5008216000400,MILLSTADT C C  SCH DIST 160,ST CLAIR,Elementary,,  720.13 ,,"  4,073,565.06 ","  651,119.94 ","  899,459.26 ","  3,420,760.27 ","  9,044,904.53 ",0.93035,"  8,653,182.88 ","  12,016.13 ",,"  6,302,113.09 ","  1,074,178.10 ","  7,495,783.35 ",86.6%,,"  1,157,399.53 ",87%,2,0,,  -   ,  -   ,"  79,358.47 ","  4,986.22 ","  21,873.05 ",  -   , $ -   , $ 6.92 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  1,085,326.35 ","  1,085,326.35 ",,"  1,085,326.35 ",,114,57,,1607
5008217500200,HARMONY EMGE SCHOOL DIST 175,ST CLAIR,Elementary,,  733.39 ,,"  4,471,004.82 ","  663,109.23 ","  1,580,850.89 ","  3,777,074.96 ","  10,492,039.90 ",0.93035,"  10,024,342.58 ","  13,668.50 ",,"  3,710,073.86 ","  2,711,484.03 ","  6,746,217.78 ",67.3%,,"  3,278,124.80 ",67%,1,1,,"  589,767.98 ","  176,930.40 ","  1,367,342.24 ","  85,912.30 ","  85,912.30 ",  -   , $ 241.25 , $ 117.14 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  176,930.39 ",  241.25 ,"  2,875,656.95 ","  3,052,587.34 ",,"  3,052,587.34 ",,113,57,,4470
5008218100200,SIGNAL HILL SCH DIST 181,ST CLAIR,Elementary,,  289.55 ,,"  1,734,569.78 ","  261,802.42 ","  581,494.47 ","  1,470,503.17 ","  4,048,369.84 ",0.93035,"  3,868,821.42 ","  13,361.49 ",,"  1,081,725.81 ","  1,630,823.87 ","  2,807,214.39 ",72.6%,,"  1,061,607.03 ",73%,1,1,,"  24,055.45 ","  7,216.64 ","  505,771.00 ","  31,778.40 ","  31,778.40 ",  -   , $ 24.92 , $ 109.75 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  7,216.63 ",  24.92 ,"  1,687,399.93 ","  1,694,616.56 ",,"  1,694,616.56 ",,113,57,,3666
5008218702600,CAHOKIA COMM UNIT SCH DIST 187,ST CLAIR,Unit,,"  3,092.45 ",,"  20,600,624.23 ","  2,796,100.51 ","  9,114,287.50 ","  17,668,030.71 ","  50,179,042.95 ",0.93035,"  47,914,650.94 ","  15,494.07 ",,"  3,411,178.53 ","  30,595,454.61 ","  37,492,255.89 ",78.2%,,"  10,422,395.05 ",78%,2,0,,  -   ,  -   ,"  5,251,968.37 ","  329,989.57 ","  329,989.57 ",  -   , $ -   , $ 106.71 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  32,436,157.08 ","  32,436,157.08 ",,"  32,436,157.08 ",,114,57,,3370
5008218802200,BROOKLYN UNIT DISTRICT 188,ST CLAIR,Unit,,  148.78 ,,"  933,447.48 ","  134,522.41 ","  290,384.05 ","  785,116.71 ","  2,143,470.65 ",0.93035,"  2,048,861.29 ","  13,771.08 ",,"  175,589.92 ","  975,089.17 ","  1,547,306.50 ",75.5%,,"  501,554.79 ",76%,2,0,,  -   ,  -   ,"  272,163.83 ","  17,100.49 ","  17,100.49 ",  -   , $ -   , $ 114.94 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  1,059,816.37 ","  1,059,816.37 ",,"  1,059,816.37 ",,113,57,,3371
5008218902200,EAST ST LOUIS SCHOOL DIST 189,ST CLAIR,Unit,,"  4,680.12 ",,"  31,516,443.68 ","  4,231,624.10 ","  13,992,931.37 ","  27,056,287.84 ","  76,797,286.99 ",0.93035,"  73,332,826.39 ","  15,669.00 ",,"  4,782,839.53 ","  59,769,175.25 ","  70,354,852.41 ",95.9%,,"  2,977,973.98 ",96%,3,0,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   , $ -   , $ -   , $ -   , $ 25.68 , $ -   ,"  120,178.37 ",  -    ,"  120,178.37 ",  25.67 ,"  60,389,822.80 ","  60,510,001.17 ",,"  60,510,001.17 ",,114,57,,636
5008219602600,DUPO COMM UNIT SCH DISTRICT 196,ST CLAIR,Unit,,  918.71 ,,"  5,730,713.15 ","  830,670.02 ","  1,890,356.60 ","  4,906,271.40 ","  13,358,011.17 ",0.93035,"  12,769,347.49 ","  13,899.21 ",,"  2,531,471.89 ","  6,042,574.21 ","  9,050,930.13 ",70.9%,,"  3,718,417.36 ",71%,1,1,,"  293,897.29 ","  88,169.19 ","  1,908,066.52 ","  119,886.87 ","  119,886.87 ",  -   , $ 95.97 , $ 130.49 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  88,169.18 ",  95.97 ,"  6,239,534.52 ","  6,327,703.70 ",,"  6,327,703.70 ",,116,58,,4047
5008220101700,BELLEVILLE TWP HS DIST 201,ST CLAIR,High School,,"  4,696.50 ",,"  30,784,002.40 ","  4,246,434.40 ","  8,279,468.39 ","  27,242,796.38 ","  70,552,701.57 ",0.93035,"  67,536,166.67 ","  14,380.10 ",,"  19,333,391.88 ","  21,770,694.64 ","  43,832,373.20 ",64.9%,,"  23,703,793.47 ",65%,1,1,,"  5,591,751.45 ","  1,677,525.44 ","  11,401,034.25 ","  716,345.21 ","  716,345.21 ",  -   , $ 357.19 , $ 152.53 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  1,677,525.43 ",  357.18 ,"  22,356,819.25 ","  24,034,344.68 ",,"  24,034,344.68 ",,113,57,,5047
5008220301700,O FALLON TWP HIGH SCH DIST 203,ST CLAIR,High School,,"  2,488.00 ",,"  15,678,371.36 ","  2,249,574.96 ","  3,056,765.38 ","  13,852,994.71 ","  34,837,706.41 ",0.93035,"  33,376,121.23 ","  13,414.83 ",,"  13,252,931.42 ","  7,980,697.22 ","  21,491,267.52 ",64.4%,,"  11,884,853.71 ",64%,1,1,,"  2,933,950.22 ","  880,185.07 ","  5,007,354.61 ","  314,620.10 ","  314,620.10 ",  -   , $ 353.77 , $ 126.46 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  880,185.06 ",  353.77 ,"  8,053,385.77 ","  8,933,570.83 ",,"  8,933,570.83 ",,114,57,,4777
5100000000092,ALT SCH-SANGAMON ROE,SANGAMON,Regional,,  52.00 ,,"  337,449.29 ","  47,016.84 ","  89,954.53 ","  300,115.32 ","  774,535.98 ",0.9376,"  744,932.12 ","  14,325.61 ",,"  74,493.21 ","  412,168.51 ","  486,661.72 ",65.3%,,"  258,270.40 ",65%,1,1,,"  58,492.38 ","  17,547.71 ","  149,606.53 ","  9,400.02 ","  9,400.02 ",  -   , $ 337.46 , $ 180.77 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  17,547.71 ",  337.45 ,"  412,168.51 ","  429,716.22 ",,"  429,716.22 ",,99,50,,4967
5100000000093,SAFE SCH-SANGAMON ROE,SANGAMON,Regional,,  42.98 ,,"  257,152.30 ","  38,861.22 ","  74,591.86 ","  234,462.54 ","  605,067.92 ",0.9376,"  581,942.14 ","  13,539.83 ",,"  58,194.21 ","  291,282.68 ","  349,476.89 ",60.1%,,"  232,465.25 ",60%,1,1,,"  76,398.35 ","  22,919.50 ","  136,216.38 ","  8,558.69 ","  8,558.69 ",  -   , $ 533.26 , $ 199.13 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  22,919.50 ",  533.25 ,"  291,282.68 ","  314,202.18 ",,"  314,202.18 ",,99,50,,5409
5100000000095,ALOP - SANGAMON ROE,SANGAMON,Regional,,  204.00 ,,"  1,135,011.89 ","  184,450.68 ","  364,822.70 ","  1,003,595.79 ","  2,687,881.06 ",0.9376,"  2,582,781.66 ","  12,660.69 ",,"  258,278.16 ","  431,998.11 ","  690,276.27 ",26.7%,,"  1,892,505.39 ",27%,1,1,,"  1,199,847.63 ","  359,954.29 ","  1,146,845.64 ","  72,058.15 ","  72,058.15 ",  -   ," $ 1,764.48 ", $ 353.23 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  359,954.28 ","  1,764.48 ","  431,998.11 ","  791,952.39 ",,"  791,952.39 ",,99,50,,9277
5106520002600,GREENVIEW C U SCH DIST 200,MENARD,Unit,,  192.47 ,,"  1,149,071.56 ","  174,025.59 ","  293,842.27 ","  933,087.90 ","  2,550,027.32 ",0.9376,"  2,449,130.29 ","  12,724.73 ",,"  1,850,666.88 ","  568,339.82 ","  2,546,307.27 ",104.0%,,"  (97,176.98)",104%,4,0,,  -   ,  -   ,  -   ,  -   ,  -   ,  -   , $ -   , $ -   , $ -   , $ -   , $ 0.98 ,  -    ,  188.46 ,  188.45 ,  0.97 ,"  572,679.81 ","  572,868.26 ",,"  572,868.26 ",,87,44,,-505
5106520202600,PORTA COMM UNIT SCHOOL DIST 202,MENARD,Unit,,  986.69 ,,"  5,959,000.44 ","  892,135.49 ","  1,583,502.35 ","  5,081,107.49 ","  13,515,745.77 ",0.9376,"  12,989,424.34 ","  13,164.64 ",,"  7,263,686.09 ","  1,985,910.61 ","  9,631,925.02 ",74.2%,,"  3,357,499.32 ",74%,2,0,,  -   ,  -   ,"  907,411.88 ","  57,014.14 ","  57,014.14 ",  -   , $ -   , $ 57.78 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  2,051,825.12 ","  2,051,825.12 ",,"  2,051,825.12 ",,87,44,,3403
5106521302600,ATHENS COMM UNIT SCH DIST 213,MENARD,Unit,,"  1,012.21 ",,"  6,051,874.60 ","  915,209.91 ","  1,460,864.52 ","  5,170,794.83 ","  13,598,743.86 ",0.9376,"  13,072,839.84 ","  12,915.14 ",,"  5,137,626.05 ","  3,625,324.62 ","  8,945,152.80 ",68.4%,,"  4,127,687.04 ",68%,1,1,,"  621,775.52 ","  186,532.66 ","  1,598,759.33 ","  100,452.60 ","  100,452.60 ",  -   , $ 184.28 , $ 99.24 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  186,532.65 ",  184.28 ,"  3,669,422.36 ","  3,855,955.01 ",,"  3,855,955.01 ",,87,44,,4078
5108400102600,TRI CITY COMM UNIT SCH DIST 1,SANGAMON,Unit,,  544.25 ,,"  3,248,683.93 ","  492,094.52 ","  821,866.37 ","  2,785,812.46 ","  7,348,457.28 ",0.9376,"  7,063,748.24 ","  12,978.86 ",,"  3,527,635.87 ","  1,170,903.22 ","  4,860,460.48 ",68.8%,,"  2,203,287.76 ",69%,1,1,,"  308,911.59 ","  92,673.48 ","  702,962.27 ","  44,168.24 ","  44,168.24 ",  -   , $ 170.28 , $ 81.15 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  92,673.47 ",  170.27 ,"  1,217,232.89 ","  1,309,906.36 ",,"  1,309,906.36 ",,87,44,,4048
51084003A2600,ROCHESTER COMM UNIT SCH DIST 3A,SANGAMON,Unit,,"  2,127.72 ",,"  12,392,595.17 ","  1,923,820.59 ","  2,376,110.13 ","  10,630,339.73 ","  27,322,865.62 ",0.9376,"  26,281,252.00 ","  12,351.83 ",,"  11,095,944.59 ","  7,262,286.75 ","  18,583,953.03 ",70.7%,,"  7,697,298.97 ",71%,1,1,,"  649,117.77 ","  194,735.33 ","  2,816,450.53 ","  176,962.09 ","  176,962.09 ",  -   , $ 91.52 , $ 83.17 , $ -   , $ -   , $ -   ,  -    ,  -    ,"  194,735.33 ",  91.52 ,"  7,290,119.14 ","  7,484,854.47 ",,"  7,484,854.47 ",,96,48,,3618
5108400502600,BALL CHATHAM C U SCHOOL DIST 5,SANGAMON,Unit,,"  4,630.12 ",,"  27,176,084.88 ","  4,186,415.60 ","  5,959,993.44 ","  23,255,602.90 ","  60,578,096.82 ",0.9376,"  58,249,173.20 ","  12,580.48 ",,"  34,646,608.21 ","  7,951,431.14 ","  43,025,735.09 ",73.9%,,"  15,223,438.11 ",74%,2,0,,  -   ,  -   ,"  3,808,280.62 ","  239,280.36 ","  239,280.36 ",  -   , $ -   , $ 51.68 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  8,030,487.76 ","  8,030,487.76 ",,"  8,030,487.76 ",,99,50,,3288
5108400802600,PLEASANT PLAINS C U SCHOOL DIST 8,SANGAMON,Unit,,"  1,238.79 ",,"  7,240,855.00 ","  1,120,076.75 ","  1,397,409.65 ","  6,163,476.84 ","  15,921,818.24 ",0.9376,"  15,312,897.73 ","  12,361.17 ",,"  10,829,931.77 ","  1,766,042.70 ","  12,747,459.96 ",83.2%,,"  2,565,437.77 ",83%,2,0,,  -   ,  -   ,"  352,954.71 ","  22,176.71 ","  37,626.69 ",  -   , $ -   , $ 17.90 , $ -   , $ -   , $ -   ,  -    ,  -    ,  -   ,  -   ,"  1,779,513.44 ","  1,779,513.44 ",,"  1,779,513.44 ",,99,50,,2071
